Iteration = 2
min = 6.949830 
x[0] = -0.200000 

M[0] = 1.000000 
NumberOfTrials = 1
Solve time = 0.000037 


Iteration = 10
min = 4.291935 
x[0] = -1.950000 

M[0] = 187.011762 
NumberOfTrials = 9
Solve time = 0.002167 


Iteration = 13
min = 0.150959 
x[0] = 0.027619 

M[0] = 203.525000 
NumberOfTrials = 12
Solve time = 0.008957 


Iteration = 25
min = 0.058646 
x[0] = -0.017202 

M[0] = 241.720077 
NumberOfTrials = 24
Solve time = 0.015364 


Iteration = 2
min = 6.949830 
x[0] = -0.200000 

M[0] = 1.000000 
NumberOfTrials = 1
Solve time = 0.000043 


Iteration = 2
min = 6.949830 
x[0] = -0.200000 

M[0] = 1.000000 
NumberOfTrials = 1
Solve time = 0.000029 




Iteration = 32
min = 0.004869 
x[0] = 0.004954 

M[0] = 241.720077 
NumberOfTrials = 31
Solve time = 0.020438 


Iteration = 2
min = 6.949830 
x[0] = -0.200000 

M[0] = 1.000000 
NumberOfTrials = 1
Solve time = 0.000070 


Iteration = 13
min = 0.150959 
x[0] = 0.027619 

M[0] = 203.525000 
NumberOfTrials = 12
Solve time = 0.015472 


Iteration = 39
min = 0.004869 
x[0] = 0.004954 

M[0] = 241.720077 
NumberOfTrials = 38
Solve time = 0.032108 


Iteration = 10
min = 4.291935 
x[0] = -1.950000 

M[0] = 187.011762 
NumberOfTrials = 9
Solve time = 0.007775 


Iteration = 10
min = 4.291935 
x[0] = -1.950000 

M[0] = 187.011762 
NumberOfTrials = 9
Solve time = 0.011941 


Iteration = 13
min = 0.150959 
x[0] = 0.027619 

M[0] = 203.525000 
NumberOfTrials = 12
Solve time = 0.011193 


Iteration = 25
min = 0.058646 
x[0] = -0.017202 

M[0] = 241.720077 
NumberOfTrials = 24
Solve time = 0.019199 


Iteration = 25
min = 0.058646 
x[0] = -0.017202 

M[0] = 241.720077 
NumberOfTrials = 24
Solve time = 0.015145 


Iteration = 25
min = 0.058646 
x[0] = -0.017202 

M[0] = 241.720077 
NumberOfTrials = 24
Solve time = 0.019086 


Iteration = 39
min = 0.004869 
x[0] = 0.004954 

M[0] = 241.720077 
NumberOfTrials = 38
Solve time = 0.026662 


Iteration = 39
min = 0.004869 
x[0] = 0.004954 

M[0] = 241.720077 
NumberOfTrials = 38
Solve time = 0.022320 


