Iteration = 2
min = 7.495108 
x[0] = 2.000977 
x[1] = 1.000977 

M[0] = 1.000000 
M[1] = 1.000000 
M[2] = 1.000000 
M[3] = 1.000000 
NumberOfTrials = 1
Solve time = 0.000038 


Iteration = 5
min = -0.999990 
x[0] = 3.000977 
x[1] = 2.000977 

M[0] = 0.095922 
M[1] = 40.907232 
M[2] = 1.000000 
M[3] = 1.000000 
NumberOfTrials = 4
Solve time = 0.001908 


Iteration = 2
min = 7.495108 
x[0] = 2.000977 
x[1] = 1.000977 

M[0] = 1.000000 
M[1] = 1.000000 
M[2] = 1.000000 
M[3] = 1.000000 
NumberOfTrials = 1
Solve time = 0.000037 


Iteration = 5
min = -0.999990 
x[0] = 3.000977 
x[1] = 2.000977 

M[0] = 0.095922 
M[1] = 40.907232 
M[2] = 1.000000 
M[3] = 1.000000 
NumberOfTrials = 4
Solve time = 0.000659 


Iteration = 121
min = -1.385207 
x[0] = 0.829102 
x[1] = 0.858398 

M[0] = 0.200661 
M[1] = 81.682812 
M[2] = 4210.331913 
M[3] = 10.817497 
NumberOfTrials = 120
Solve time = 0.009432 


Iteration = 121
min = -1.385207 
x[0] = 0.829102 
x[1] = 0.858398 

M[0] = 0.200661 
M[1] = 81.682812 
M[2] = 4210.331913 
M[3] = 10.817497 
NumberOfTrials = 120
Solve time = 0.012534 


Iteration = 348
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.236384 
M[1] = 109.138314 
M[2] = 4210.331913 
M[3] = 20.396886 
NumberOfTrials = 347
Solve time = 0.020854 


Iteration = 2
min = 7.495108 
x[0] = 2.000977 
x[1] = 1.000977 

M[0] = 1.000000 
M[1] = 1.000000 
M[2] = 1.000000 
M[3] = 1.000000 
NumberOfTrials = 1
Solve time = 0.000034 


Iteration = 5
min = -0.999990 
x[0] = 3.000977 
x[1] = 2.000977 

M[0] = 0.095922 
M[1] = 40.907232 
M[2] = 1.000000 
M[3] = 1.000000 
NumberOfTrials = 4
Solve time = 0.009816 


Iteration = 348
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.236384 
M[1] = 109.138314 
M[2] = 4210.331913 
M[3] = 20.396886 
NumberOfTrials = 347
Solve time = 0.024696 


Iteration = 5
min = -0.999990 
x[0] = 3.000977 
x[1] = 2.000977 

M[0] = 0.095922 
M[1] = 40.907232 
M[2] = 1.000000 
M[3] = 1.000000 
NumberOfTrials = 4
Solve time = 0.005724 


Iteration = 121
min = -1.385207 
x[0] = 0.829102 
x[1] = 0.858398 

M[0] = 0.200661 
M[1] = 81.682812 
M[2] = 4210.331913 
M[3] = 10.817497 
NumberOfTrials = 120
Solve time = 0.015941 


Iteration = 121
min = -1.385207 
x[0] = 0.829102 
x[1] = 0.858398 

M[0] = 0.200661 
M[1] = 81.682812 
M[2] = 4210.331913 
M[3] = 10.817497 
NumberOfTrials = 120
Solve time = 0.012562 


Iteration = 348
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.236384 
M[1] = 109.138314 
M[2] = 4210.331913 
M[3] = 20.396886 
NumberOfTrials = 347
Solve time = 0.022694 


Iteration = 348
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.236384 
M[1] = 109.138314 
M[2] = 4210.331913 
M[3] = 20.396886 
NumberOfTrials = 347
Solve time = 0.019491 


Iteration = 612
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.279458 
M[1] = 109.138314 
M[2] = 7060.484552 
M[3] = 29.931661 
NumberOfTrials = 611
Solve time = 0.071365 


Iteration = 612
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.279458 
M[1] = 109.138314 
M[2] = 7060.484552 
M[3] = 29.931661 
NumberOfTrials = 611
Solve time = 0.061079 


Iteration = 612
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.279458 
M[1] = 109.138314 
M[2] = 7060.484552 
M[3] = 29.931661 
NumberOfTrials = 611
Solve time = 0.088424 


Iteration = 612
min = -1.443457 
x[0] = 0.875977 
x[1] = 0.858398 

M[0] = 0.279458 
M[1] = 109.138314 
M[2] = 7060.484552 
M[3] = 29.931661 
NumberOfTrials = 611
Solve time = 0.128548 


